,species,year,amount,country
5290,BEEF,2015,6708.26,China
5291,BEEF,2016,6856.25,China
5292,BEEF,2017,7173.91,China
5293,BEEF,2018,7688.76,China
5294,BEEF,2019,7723.22,China
5295,BEEF,2020,7833.93,China
5296,BEEF,2021,7899.07,China
5297,BEEF,2022,7958.4,China
5298,BEEF,2023,8039.69,China
5299,BEEF,2024,8106.75,China
5300,BEEF,2025,8173.3,China
5301,BEEF,2026,8253.22,China
5302,BEEF,2027,8330.99,China
5303,BEEF,2028,8393.42,China
5304,SHEEP,1990,90.27,Indonesia
5305,SHEEP,1991,94.73,Indonesia
5306,SHEEP,1992,99.68,Indonesia
5307,SHEEP,1993,111.77,Indonesia
5308,SHEEP,1994,100.0,Indonesia
5309,SHEEP,1995,95.02,Indonesia
5310,SHEEP,1996,99.34,Indonesia
5311,SHEEP,1997,107.87,Indonesia
5312,SHEEP,1998,82.03,Indonesia
5313,SHEEP,1999,78.21,Indonesia
5314,SHEEP,2000,78.86,Indonesia
5315,SHEEP,2001,94.08,Indonesia
5316,SHEEP,2002,127.06,Indonesia
5317,SHEEP,2003,144.96,Indonesia
5318,SHEEP,2004,123.7,Indonesia
5319,SHEEP,2005,98.76,Indonesia
5320,SHEEP,2006,140.9,Indonesia
5321,SHEEP,2007,121.04,Indonesia
5322,SHEEP,2008,113.75,Indonesia
5323,SHEEP,2009,128.94,Indonesia
5324,SHEEP,2010,114.45,Indonesia
5325,SHEEP,2011,114.13,Indonesia
5326,SHEEP,2012,110.75,Indonesia
5327,SHEEP,2013,108.02,Indonesia
5328,SHEEP,2014,110.68,Indonesia
5329,SHEEP,2015,112.21,Indonesia
5330,SHEEP,2016,115.85,Indonesia
5331,SHEEP,2017,127.38,Indonesia
5332,SHEEP,2018,130.7,Indonesia
5333,SHEEP,2019,131.41,Indonesia
5334,SHEEP,2020,132.96,Indonesia
5335,SHEEP,2021,135.12,Indonesia
5336,SHEEP,2022,137.28,Indonesia
5337,SHEEP,2023,139.87,Indonesia
5338,SHEEP,2024,141.97,Indonesia
5339,SHEEP,2025,143.86,Indonesia
5340,SHEEP,2026,145.8,Indonesia
5341,SHEEP,2027,147.46,Indonesia
5342,SHEEP,2028,149.04,Indonesia
5343,BEEF,1990,719.0,South Africa
5344,BEEF,1991,741.0,South Africa
5345,BEEF,1992,718.0,South Africa
5346,BEEF,1993,663.0,South Africa
5347,BEEF,1994,587.0,South Africa
5348,BEEF,1995,591.0,South Africa
5349,BEEF,1996,573.0,South Africa
5350,BEEF,1997,560.0,South Africa
5351,BEEF,1998,560.0,South Africa
5352,BEEF,1999,671.0,South Africa
5353,BEEF,2000,612.0,South Africa
5354,BEEF,2001,611.29,South Africa
5355,BEEF,2002,620.5,South Africa
5356,BEEF,2003,639.03,South Africa
5357,BEEF,2004,691.28,South Africa
5358,BEEF,2005,765.26,South Africa
5359,BEEF,2006,849.5,South Africa
5360,BEEF,2007,847.4,South Africa
5361,BEEF,2008,799.86,South Africa
5362,BEEF,2009,808.66,South Africa
5363,BEEF,2010,886.02,South Africa
5364,BEEF,2011,867.59,South Africa
5365,BEEF,2012,873.11,South Africa
5366,BEEF,2013,938.94,South Africa
5367,BEEF,2014,969.1,South Africa
5368,BEEF,2015,984.49,South Africa
5369,BEEF,2016,1040.87,South Africa
5370,BEEF,2017,967.13,South Africa
5371,BEEF,2018,1004.2,South Africa
5372,BEEF,2019,1024.89,South Africa
5373,BEEF,2020,1058.21,South Africa
5374,BEEF,2021,1088.22,South Africa
5375,BEEF,2022,1119.2,South Africa
5376,BEEF,2023,1148.86,South Africa
5377,BEEF,2024,1176.83,South Africa
5378,BEEF,2025,1204.17,South Africa
5379,BEEF,2026,1232.37,South Africa
5380,BEEF,2027,1259.68,South Africa
5381,BEEF,2028,1287.43,South Africa
5421,PIG,1990,413.0,India
5422,PIG,1991,427.0,India
5423,PIG,1992,444.49,India
5424,PIG,1993,447.94,India
5425,PIG,1994,450.8,India
5426,PIG,1995,453.88,India
5427,PIG,1996,558.11,India
5428,PIG,1997,464.4,India
5429,PIG,1998,463.28,India
5430,PIG,1999,464.38,India
5431,PIG,2000,465.87,India
5432,PIG,2001,466.43,India
5433,PIG,2002,467.5,India
5434,PIG,2003,469.5,India
5435,PIG,2004,443.83,India
5436,PIG,2005,425.03,India
5437,PIG,2006,404.44,India
5438,PIG,2007,384.3,India
5439,PIG,2008,379.46,India
5440,PIG,2009,379.06,India
5441,PIG,2010,369.86,India
5442,PIG,2011,364.48,India
5443,PIG,2012,357.72,India
5444,PIG,2013,354.1,India
5445,PIG,2014,350.44,India
5446,PIG,2015,344.16,India
5447,PIG,2016,316.52,India
5448,PIG,2017,306.35,India
5449,PIG,2018,300.9,India
5450,PIG,2019,294.39,India
5451,PIG,2020,300.27,India
5452,PIG,2021,299.41,India
5453,PIG,2022,301.43,India
5454,PIG,2023,300.82,India
5455,PIG,2024,300.98,India
5456,PIG,2025,300.62,India
5457,PIG,2026,302.0,India
5458,PIG,2027,303.91,India
5459,PIG,2028,304.27,India
5460,SHEEP,1990,1065.02,China
5461,SHEEP,1991,1177.75,China
5462,SHEEP,1992,1248.4,China
5463,SHEEP,1993,1371.19,China
5464,SHEEP,1994,1479.1,China
5465,SHEEP,1995,1745.15,China
5466,SHEEP,1996,1812.29,China
5467,SHEEP,1997,2130.74,China
5468,SHEEP,1998,2352.36,China
5469,SHEEP,1999,2519.98,China
5470,SHEEP,2000,2663.43,China
5471,SHEEP,2001,2704.65,China
5472,SHEEP,2002,2830.08,China
5473,SHEEP,2003,3067.88,China
5474,SHEEP,2004,3291.06,China
5475,SHEEP,2005,3461.32,China
5476,SHEEP,2006,3594.51,China
5477,SHEEP,2007,3801.74,China
5478,SHEEP,2008,3792.31,China
5479,SHEEP,2009,3899.33,China
5480,SHEEP,2010,4036.74,China
5481,SHEEP,2011,4005.58,China
5482,SHEEP,2012,4128.9,China
5483,SHEEP,2013,4336.91,China
5484,SHEEP,2014,4560.55,China
5485,SHEEP,2015,4629.8,China
5486,SHEEP,2016,4812.93,China
5487,SHEEP,2017,4923.53,China
5488,SHEEP,2018,5049.14,China
5489,SHEEP,2019,5126.51,China
5490,SHEEP,2020,5217.01,China
5491,SHEEP,2021,5293.36,China
5492,SHEEP,2022,5372.74,China
5493,SHEEP,2023,5449.4,China
5494,SHEEP,2024,5526.45,China
5495,SHEEP,2025,5603.45,China
5496,SHEEP,2026,5680.34,China
5497,SHEEP,2027,5756.33,China
5498,SHEEP,2028,5833.09,China
5499,PIG,1990,1576.3,Ukraine
5500,PIG,1991,1421.1,Ukraine
5501,PIG,1992,1167.85,Ukraine
5502,PIG,1993,1008.41,Ukraine
5503,PIG,1994,860.38,Ukraine
5504,PIG,1995,805.2,Ukraine
5505,PIG,1996,787.52,Ukraine
5506,PIG,1997,700.69,Ukraine
5507,PIG,1998,676.5,Ukraine
5508,PIG,1999,638.7,Ukraine
5509,PIG,2000,688.68,Ukraine
5510,PIG,2001,592.85,Ukraine
5511,PIG,2002,602.43,Ukraine
5512,PIG,2003,661.66,Ukraine
5513,PIG,2004,599.27,Ukraine
5514,PIG,2005,543.8,Ukraine
5515,PIG,2006,585.21,Ukraine
5516,PIG,2007,710.24,Ukraine
5517,PIG,2008,799.51,Ukraine
5518,PIG,2009,687.6,Ukraine
5519,PIG,2010,765.73,Ukraine
5520,PIG,2011,802.7,Ukraine
5521,PIG,2012,934.27,Ukraine
5522,PIG,2013,934.75,Ukraine
5523,PIG,2014,771.37,Ukraine
5524,PIG,2015,736.47,Ukraine
5525,PIG,2016,748.85,Ukraine
5526,PIG,2017,737.64,Ukraine
5527,PIG,2018,705.29,Ukraine
5528,PIG,2019,704.21,Ukraine
5529,PIG,2020,719.05,Ukraine
5530,PIG,2021,724.01,Ukraine
5531,PIG,2022,731.55,Ukraine
5532,PIG,2023,739.38,Ukraine
5533,PIG,2024,745.87,Ukraine
5534,PIG,2025,752.8,Ukraine
5535,PIG,2026,759.33,Ukraine
5536,PIG,2027,765.64,Ukraine
5537,PIG,2028,771.83,Ukraine
5538,POULTRY,1990,73.64,Switzerland
5539,POULTRY,1991,77.68,Switzerland
5540,POULTRY,1992,75.81,Switzerland
5541,POULTRY,1993,74.65,Switzerland
5542,POULTRY,1994,79.76,Switzerland
5543,POULTRY,1995,79.17,Switzerland
5544,POULTRY,1996,85.76,Switzerland
5545,POULTRY,1997,86.54,Switzerland
5546,POULTRY,1998,88.38,Switzerland
5547,POULTRY,1999,87.14,Switzerland
5548,POULTRY,2000,91.87,Switzerland
5549,POULTRY,2001,97.06,Switzerland
5550,POULTRY,2002,99.6,Switzerland
5551,POULTRY,2003,103.64,Switzerland
5552,POULTRY,2004,103.57,Switzerland
5553,POULTRY,2005,101.23,Switzerland
5554,POULTRY,2006,96.59,Switzerland
5555,POULTRY,2007,112.67,Switzerland
5556,POULTRY,2008,121.36,Switzerland
5557,POULTRY,2009,123.49,Switzerland
5558,POULTRY,2010,124.26,Switzerland
5559,POULTRY,2011,128.77,Switzerland
5560,POULTRY,2012,130.47,Switzerland
5561,POULTRY,2013,121.23,Switzerland
5562,POULTRY,2014,127.83,Switzerland
5563,POULTRY,2015,131.63,Switzerland
5564,POULTRY,2016,135.49,Switzerland
5565,POULTRY,2017,136.78,Switzerland
5566,POULTRY,2018,138.51,Switzerland
5567,POULTRY,2019,139.95,Switzerland
5568,POULTRY,2020,141.39,Switzerland
5569,POULTRY,2021,142.83,Switzerland
5570,POULTRY,2022,144.27,Switzerland
5571,POULTRY,2023,146.14,Switzerland
5572,POULTRY,2024,148.01,Switzerland
5573,POULTRY,2025,149.88,Switzerland
5574,POULTRY,2026,151.75,Switzerland
5575,POULTRY,2027,153.62,Switzerland
5576,POULTRY,2028,155.49,Switzerland
5577,PIG,1990,789.76,Mexico
5578,PIG,1991,865.58,Mexico
5579,PIG,1992,874.33,Mexico
5580,PIG,1993,867.53,Mexico
5581,PIG,1994,948.93,Mexico
5582,PIG,1995,945.39,Mexico
5583,PIG,1996,927.6,Mexico
5584,PIG,1997,970.43,Mexico
5585,PIG,1998,1041.9,Mexico
5586,PIG,1999,1083.24,Mexico
5587,PIG,2000,1170.04,Mexico
5588,PIG,2001,1210.74,Mexico
5589,PIG,2002,1264.08,Mexico
5590,PIG,2003,1320.11,Mexico
5591,PIG,2004,1371.3,Mexico
5592,PIG,2005,1369.72,Mexico
5593,PIG,2006,1385.59,Mexico
5594,PIG,2007,1417.82,Mexico
5595,PIG,2008,1480.93,Mexico
5596,PIG,2009,1606.5,Mexico
5597,PIG,2010,1614.85,Mexico
5598,PIG,2011,1565.96,Mexico
5599,PIG,2012,1683.55,Mexico
5600,PIG,2013,1776.03,Mexico
5601,PIG,2014,1805.39,Mexico
5602,PIG,2015,1956.67,Mexico
5603,PIG,2016,2030.18,Mexico
5604,PIG,2017,2141.85,Mexico
5605,PIG,2018,2255.0,Mexico
5606,PIG,2019,2280.43,Mexico
5607,PIG,2020,2361.79,Mexico
5608,PIG,2021,2401.8,Mexico
5609,PIG,2022,2449.96,Mexico
5610,PIG,2023,2498.35,Mexico
5611,PIG,2024,2545.04,Mexico
5612,PIG,2025,2595.34,Mexico
5613,PIG,2026,2644.95,Mexico
5614,PIG,2027,2693.83,Mexico
5615,PIG,2028,2742.86,Mexico
5616,PIG,1990,0.0,Saudi Arabia
5617,PIG,1991,0.0,Saudi Arabia
5618,PIG,1992,0.0,Saudi Arabia
5619,PIG,1993,0.0,Saudi Arabia
5620,PIG,1994,0.0,Saudi Arabia
5621,PIG,1995,0.0,Saudi Arabia
5622,PIG,1996,0.0,Saudi Arabia
5623,PIG,1997,0.0,Saudi Arabia
5624,PIG,1998,0.0,Saudi Arabia
5625,PIG,1999,0.0,Saudi Arabia
5626,PIG,2000,2.1,Saudi Arabia
5627,PIG,2001,2.78,Saudi Arabia
5628,PIG,2002,2.6,Saudi Arabia
5629,PIG,2003,2.27,Saudi Arabia
5630,PIG,2004,2.49,Saudi Arabia
5631,PIG,2005,4.74,Saudi Arabia
5632,PIG,2006,4.15,Saudi Arabia
5633,PIG,2007,5.41,Saudi Arabia
5634,PIG,2008,0.02,Saudi Arabia
5635,PIG,2009,0.05,Saudi Arabia
5636,PIG,2010,6.21,Saudi Arabia
5637,PIG,2011,8.61,Saudi Arabia
5638,PIG,2012,9.2,Saudi Arabia
5639,PIG,2013,4.63,Saudi Arabia
5640,PIG,2014,7.9,Saudi Arabia
5641,PIG,2015,7.99,Saudi Arabia
5642,PIG,2016,6.98,Saudi Arabia
5643,PIG,2017,20.91,Saudi Arabia
5644,PIG,2018,21.8,Saudi Arabia
5645,PIG,2019,21.8,Saudi Arabia
5646,PIG,2020,21.8,Saudi Arabia
5647,PIG,2021,21.8,Saudi Arabia
5648,PIG,2022,21.8,Saudi Arabia
5649,PIG,2023,21.8,Saudi Arabia
5650,PIG,2024,21.8,Saudi Arabia
5651,PIG,2025,21.8,Saudi Arabia
5652,PIG,2026,21.8,Saudi Arabia
5653,PIG,2027,21.8,Saudi Arabia
5654,PIG,2028,21.8,Saudi Arabia
5655,POULTRY,1990,271.5,"Korea, Republic of"
5656,POULTRY,1991,332.27,"Korea, Republic of"
5657,POULTRY,1992,374.85,"Korea, Republic of"
5658,POULTRY,1993,393.7,"Korea, Republic of"
5659,POULTRY,1994,397.9,"Korea, Republic of"
5660,POULTRY,1995,437.72,"Korea, Republic of"
5661,POULTRY,1996,472.47,"Korea, Republic of"
5662,POULTRY,1997,445.93,"Korea, Republic of"
5663,POULTRY,1998,396.83,"Korea, Republic of"
5664,POULTRY,1999,494.43,"Korea, Republic of"
5665,POULTRY,2000,518.22,"Korea, Republic of"
5666,POULTRY,2001,569.78,"Korea, Republic of"
5667,POULTRY,2002,592.13,"Korea, Republic of"
5668,POULTRY,2003,523.64,"Korea, Republic of"
5669,POULTRY,2004,464.95,"Korea, Republic of"
5670,POULTRY,2005,600.17,"Korea, Republic of"
5671,POULTRY,2006,645.24,"Korea, Republic of"
5672,POULTRY,2007,637.51,"Korea, Republic of"
5673,POULTRY,2008,635.12,"Korea, Republic of"
5674,POULTRY,2009,677.81,"Korea, Republic of"
5675,POULTRY,2010,746.61,"Korea, Republic of"
5676,POULTRY,2011,803.23,"Korea, Republic of"
5677,POULTRY,2012,809.61,"Korea, Republic of"
5678,POULTRY,2013,822.7,"Korea, Republic of"
5679,POULTRY,2014,925.07,"Korea, Republic of"
5680,POULTRY,2015,981.23,"Korea, Republic of"
5681,POULTRY,2016,1007.95,"Korea, Republic of"
5682,POULTRY,2017,996.22,"Korea, Republic of"
5683,POULTRY,2018,1046.0,"Korea, Republic of"
5684,POULTRY,2019,1063.61,"Korea, Republic of"
5685,POULTRY,2020,1076.01,"Korea, Republic of"
5686,POULTRY,2021,1092.11,"Korea, Republic of"
5687,POULTRY,2022,1109.06,"Korea, Republic of"
5688,POULTRY,2023,1124.43,"Korea, Republic of"
5689,POULTRY,2024,1140.34,"Korea, Republic of"
5690,POULTRY,2025,1156.21,"Korea, Republic of"
5691,POULTRY,2026,1171.46,"Korea, Republic of"
5692,POULTRY,2027,1186.73,"Korea, Republic of"
5693,POULTRY,2028,1202.07,"Korea, Republic of"
5733,SHEEP,1990,7.59,Malaysia
5734,SHEEP,1991,7.77,Malaysia
5735,SHEEP,1992,9.44,Malaysia
5736,SHEEP,1993,9.24,Malaysia
5737,SHEEP,1994,9.05,Malaysia
5738,SHEEP,1995,12.2,Malaysia
5739,SHEEP,1996,14.84,Malaysia
5740,SHEEP,1997,13.25,Malaysia
5741,SHEEP,1998,13.39,Malaysia
5742,SHEEP,1999,14.22,Malaysia
5743,SHEEP,2000,14.35,Malaysia
5744,SHEEP,2001,16.74,Malaysia
5745,SHEEP,2002,15.26,Malaysia
5746,SHEEP,2003,12.97,Malaysia
5747,SHEEP,2004,15.57,Malaysia
5748,SHEEP,2005,16.21,Malaysia
5749,SHEEP,2006,17.61,Malaysia
5750,SHEEP,2007,19.59,Malaysia
5751,SHEEP,2008,19.92,Malaysia
5752,SHEEP,2009,20.55,Malaysia
5753,SHEEP,2010,24.42,Malaysia
5754,SHEEP,2011,21.14,Malaysia
5755,SHEEP,2012,25.22,Malaysia
5756,SHEEP,2013,30.03,Malaysia
5757,SHEEP,2014,35.68,Malaysia
5758,SHEEP,2015,38.46,Malaysia
5759,SHEEP,2016,37.68,Malaysia
5760,SHEEP,2017,43.14,Malaysia
5761,SHEEP,2018,41.0,Malaysia
5762,SHEEP,2019,42.95,Malaysia
5763,SHEEP,2020,44.23,Malaysia
5764,SHEEP,2021,45.29,Malaysia
5765,SHEEP,2022,46.43,Malaysia
5766,SHEEP,2023,47.52,Malaysia
5767,SHEEP,2024,48.59,Malaysia
5768,SHEEP,2025,49.67,Malaysia
5769,SHEEP,2026,50.76,Malaysia
5770,SHEEP,2027,51.84,Malaysia
5771,SHEEP,2028,52.91,Malaysia
5772,BEEF,1990,0.0,United Kingdom of Great Britain and Northern Ireland
5773,BEEF,1991,0.0,United Kingdom of Great Britain and Northern Ireland
5774,BEEF,1992,0.0,United Kingdom of Great Britain and Northern Ireland
5775,BEEF,1993,0.0,United Kingdom of Great Britain and Northern Ireland
5776,BEEF,1994,0.0,United Kingdom of Great Britain and Northern Ireland
5777,BEEF,1995,0.0,United Kingdom of Great Britain and Northern Ireland
5778,BEEF,1996,0.0,United Kingdom of Great Britain and Northern Ireland
5779,BEEF,1997,0.0,United Kingdom of Great Britain and Northern Ireland
5780,BEEF,1998,0.0,United Kingdom of Great Britain and Northern Ireland
5781,BEEF,1999,0.0,United Kingdom of Great Britain and Northern Ireland
5782,BEEF,2000,0.0,United Kingdom of Great Britain and Northern Ireland
5783,BEEF,2001,899.85,United Kingdom of Great Britain and Northern Ireland
5784,BEEF,2002,983.05,United Kingdom of Great Britain and Northern Ireland
5785,BEEF,2003,999.69,United Kingdom of Great Britain and Northern Ireland
5786,BEEF,2004,1033.94,United Kingdom of Great Britain and Northern Ireland
5787,BEEF,2005,1037.45,United Kingdom of Great Britain and Northern Ireland
5788,BEEF,2006,1069.42,United Kingdom of Great Britain and Northern Ireland
5789,BEEF,2007,1090.47,United Kingdom of Great Britain and Northern Ireland
5790,BEEF,2008,1060.78,United Kingdom of Great Britain and Northern Ireland
5791,BEEF,2009,1022.21,United Kingdom of Great Britain and Northern Ireland
5792,BEEF,2010,1075.55,United Kingdom of Great Britain and Northern Ireland
5793,BEEF,2011,1062.39,United Kingdom of Great Britain and Northern Ireland
5794,BEEF,2012,1039.9,United Kingdom of Great Britain and Northern Ireland
5795,BEEF,2013,1023.41,United Kingdom of Great Britain and Northern Ireland
5796,BEEF,2014,1060.65,United Kingdom of Great Britain and Northern Ireland
5797,BEEF,2015,1093.95,United Kingdom of Great Britain and Northern Ireland
5798,BEEF,2016,1104.29,United Kingdom of Great Britain and Northern Ireland
5799,BEEF,2017,1111.58,United Kingdom of Great Britain and Northern Ireland
5800,BEEF,2018,1110.2,United Kingdom of Great Britain and Northern Ireland
5801,BEEF,2019,1116.0,United Kingdom of Great Britain and Northern Ireland
5802,BEEF,2020,1121.81,United Kingdom of Great Britain and Northern Ireland
5803,BEEF,2021,1131.64,United Kingdom of Great Britain and Northern Ireland
5804,BEEF,2022,1140.88,United Kingdom of Great Britain and Northern Ireland
5805,BEEF,2023,1149.1,United Kingdom of Great Britain and Northern Ireland
5806,BEEF,2024,1152.89,United Kingdom of Great Britain and Northern Ireland
5807,BEEF,2025,1152.3,United Kingdom of Great Britain and Northern Ireland
5808,BEEF,2026,1156.6,United Kingdom of Great Britain and Northern Ireland
5809,BEEF,2027,1161.18,United Kingdom of Great Britain and Northern Ireland
5810,BEEF,2028,1162.19,United Kingdom of Great Britain and Northern Ireland
5811,PIG,1990,0.0,United Kingdom of Great Britain and Northern Ireland
5812,PIG,1991,0.0,United Kingdom of Great Britain and Northern Ireland
5813,PIG,1992,0.0,United Kingdom of Great Britain and Northern Ireland
5814,PIG,1993,0.0,United Kingdom of Great Britain and Northern Ireland
5815,PIG,1994,0.0,United Kingdom of Great Britain and Northern Ireland
5816,PIG,1995,0.0,United Kingdom of Great Britain and Northern Ireland
5817,PIG,1996,0.0,United Kingdom of Great Britain and Northern Ireland
5818,PIG,1997,0.0,United Kingdom of Great Britain and Northern Ireland
5819,PIG,1998,0.0,United Kingdom of Great Britain and Northern Ireland
5820,PIG,1999,0.0,United Kingdom of Great Britain and Northern Ireland
5821,PIG,2000,1292.76,United Kingdom of Great Britain and Northern Ireland
5822,PIG,2001,1331.27,United Kingdom of Great Britain and Northern Ireland
5823,PIG,2002,1345.81,United Kingdom of Great Britain and Northern Ireland
5824,PIG,2003,1402.67,United Kingdom of Great Britain and Northern Ireland
5825,PIG,2004,1379.12,United Kingdom of Great Britain and Northern Ireland
5826,PIG,2005,1397.64,United Kingdom of Great Britain and Northern Ireland
5827,PIG,2006,1391.35,United Kingdom of Great Britain and Northern Ireland
5828,PIG,2007,1450.97,United Kingdom of Great Britain and Northern Ireland
5829,PIG,2008,1364.25,United Kingdom of Great Britain and Northern Ireland
5830,PIG,2009,1362.04,United Kingdom of Great Britain and Northern Ireland
5831,PIG,2010,1353.65,United Kingdom of Great Britain and Northern Ireland
5832,PIG,2011,1347.43,United Kingdom of Great Britain and Northern Ireland
5833,PIG,2012,1327.33,United Kingdom of Great Britain and Northern Ireland
5834,PIG,2013,1305.26,United Kingdom of Great Britain and Northern Ireland
5835,PIG,2014,1345.07,United Kingdom of Great Britain and Northern Ireland
5836,PIG,2015,1383.32,United Kingdom of Great Britain and Northern Ireland
5837,PIG,2016,1450.05,United Kingdom of Great Britain and Northern Ireland
5838,PIG,2017,1420.04,United Kingdom of Great Britain and Northern Ireland
5839,PIG,2018,1481.95,United Kingdom of Great Britain and Northern Ireland
5840,PIG,2019,1462.06,United Kingdom of Great Britain and Northern Ireland
5841,PIG,2020,1483.44,United Kingdom of Great Britain and Northern Ireland
5842,PIG,2021,1469.65,United Kingdom of Great Britain and Northern Ireland
5843,PIG,2022,1459.46,United Kingdom of Great Britain and Northern Ireland
5844,PIG,2023,1457.29,United Kingdom of Great Britain and Northern Ireland
5845,PIG,2024,1465.32,United Kingdom of Great Britain and Northern Ireland
5846,PIG,2025,1486.13,United Kingdom of Great Britain and Northern Ireland
5847,PIG,2026,1497.28,United Kingdom of Great Britain and Northern Ireland
5848,PIG,2027,1500.02,United Kingdom of Great Britain and Northern Ireland
5849,PIG,2028,1509.92,United Kingdom of Great Britain and Northern Ireland
5850,POULTRY,1990,0.0,United Kingdom of Great Britain and Northern Ireland
5851,POULTRY,1991,0.0,United Kingdom of Great Britain and Northern Ireland
5852,POULTRY,1992,0.0,United Kingdom of Great Britain and Northern Ireland
5853,POULTRY,1993,0.0,United Kingdom of Great Britain and Northern Ireland
5854,POULTRY,1994,0.0,United Kingdom of Great Britain and Northern Ireland
5855,POULTRY,1995,0.0,United Kingdom of Great Britain and Northern Ireland
5856,POULTRY,1996,0.0,United Kingdom of Great Britain and Northern Ireland
5857,POULTRY,1997,0.0,United Kingdom of Great Britain and Northern Ireland
5858,POULTRY,1998,0.0,United Kingdom of Great Britain and Northern Ireland
5859,POULTRY,1999,0.0,United Kingdom of Great Britain and Northern Ireland
5860,POULTRY,2000,1703.73,United Kingdom of Great Britain and Northern Ireland
5861,POULTRY,2001,1731.81,United Kingdom of Great Britain and Northern Ireland
5862,POULTRY,2002,1710.32,United Kingdom of Great Britain and Northern Ireland
5863,POULTRY,2003,1709.59,United Kingdom of Great Britain and Northern Ireland
5864,POULTRY,2004,1751.85,United Kingdom of Great Britain and Northern Ireland
5865,POULTRY,2005,1789.62,United Kingdom of Great Britain and Northern Ireland
5866,POULTRY,2006,1725.46,United Kingdom of Great Britain and Northern Ireland
5867,POULTRY,2007,1631.02,United Kingdom of Great Britain and Northern Ireland
5868,POULTRY,2008,1592.66,United Kingdom of Great Britain and Northern Ireland
5869,POULTRY,2009,1626.77,United Kingdom of Great Britain and Northern Ireland
5870,POULTRY,2010,1776.43,United Kingdom of Great Britain and Northern Ireland
5871,POULTRY,2011,1784.58,United Kingdom of Great Britain and Northern Ireland
5872,POULTRY,2012,1806.69,United Kingdom of Great Britain and Northern Ireland
5873,POULTRY,2013,1831.56,United Kingdom of Great Britain and Northern Ireland
5874,POULTRY,2014,1817.66,United Kingdom of Great Britain and Northern Ireland
5875,POULTRY,2015,1982.54,United Kingdom of Great Britain and Northern Ireland
5876,POULTRY,2016,2076.82,United Kingdom of Great Britain and Northern Ireland
5877,POULTRY,2017,2023.07,United Kingdom of Great Britain and Northern Ireland
5878,POULTRY,2018,2102.56,United Kingdom of Great Britain and Northern Ireland
5879,POULTRY,2019,2154.58,United Kingdom of Great Britain and Northern Ireland
5880,POULTRY,2020,2146.15,United Kingdom of Great Britain and Northern Ireland
5881,POULTRY,2021,2168.83,United Kingdom of Great Britain and Northern Ireland
5882,POULTRY,2022,2187.29,United Kingdom of Great Britain and Northern Ireland
5883,POULTRY,2023,2204.84,United Kingdom of Great Britain and Northern Ireland
5884,POULTRY,2024,2220.3,United Kingdom of Great Britain and Northern Ireland
5885,POULTRY,2025,2241.26,United Kingdom of Great Britain and Northern Ireland
5886,POULTRY,2026,2263.62,United Kingdom of Great Britain and Northern Ireland
5887,POULTRY,2027,2286.08,United Kingdom of Great Britain and Northern Ireland
5888,POULTRY,2028,2310.48,United Kingdom of Great Britain and Northern Ireland
5889,SHEEP,1990,0.0,United Kingdom of Great Britain and Northern Ireland
5890,SHEEP,1991,0.0,United Kingdom of Great Britain and Northern Ireland
5891,SHEEP,1992,0.0,United Kingdom of Great Britain and Northern Ireland
5892,SHEEP,1993,0.0,United Kingdom of Great Britain and Northern Ireland
5893,SHEEP,1994,0.0,United Kingdom of Great Britain and Northern Ireland
5894,SHEEP,1995,0.0,United Kingdom of Great Britain and Northern Ireland
5895,SHEEP,1996,0.0,United Kingdom of Great Britain and Northern Ireland
5896,SHEEP,1997,0.0,United Kingdom of Great Britain and Northern Ireland
5897,SHEEP,1998,0.0,United Kingdom of Great Britain and Northern Ireland
5898,SHEEP,1999,0.0,United Kingdom of Great Britain and Northern Ireland
5899,SHEEP,2000,391.86,United Kingdom of Great Britain and Northern Ireland
5900,SHEEP,2001,341.64,United Kingdom of Great Britain and Northern Ireland
5901,SHEEP,2002,360.32,United Kingdom of Great Britain and Northern Ireland
5902,SHEEP,2003,361.52,United Kingdom of Great Britain and Northern Ireland
5903,SHEEP,2004,375.18,United Kingdom of Great Britain and Northern Ireland
5904,SHEEP,2005,375.79,United Kingdom of Great Britain and Northern Ireland
5905,SHEEP,2006,378.41,United Kingdom of Great Britain and Northern Ireland
5906,SHEEP,2007,390.14,United Kingdom of Great Britain and Northern Ireland
5907,SHEEP,2008,372.32,United Kingdom of Great Britain and Northern Ireland
5908,SHEEP,2009,350.34,United Kingdom of Great Britain and Northern Ireland
